GAME_DATE,GAME_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2019-03-08,21800985,2018,1,Los Angeles Clippers,118,0.453,0.674,0.36,20,53,Oklahoma City Thunder,110,0.402,0.654,0.25,20,52
2019-03-07,21800975,2018,1,Milwaukee Bucks,117,0.5,0.81,0.4,21,52,Indiana Pacers,98,0.389,0.7,0.378,26,40
2019-03-07,21800976,2018,0,Portland Trail Blazers,121,0.394,0.809,0.22,14,51,Oklahoma City Thunder,129,0.457,0.781,0.296,14,58
2019-03-06,21800965,2018,0,Charlotte Hornets,84,0.366,0.667,0.389,22,40,Miami Heat,91,0.422,0.545,0.346,19,51
2019-03-06,21800966,2018,1,Detroit Pistons,131,0.538,0.773,0.424,29,42,Minnesota Timberwolves,114,0.488,0.952,0.444,25,37
2019-03-06,21800967,2018,1,Washington Wizards,132,0.538,0.8,0.364,30,49,Dallas Mavericks,123,0.484,0.643,0.366,27,39
2019-03-06,21800968,2018,0,Atlanta Hawks,104,0.391,0.792,0.302,21,47,San Antonio Spurs,111,0.494,0.722,0.303,27,49
2019-03-06,21800969,2018,1,Brooklyn Nets,113,0.473,0.577,0.364,21,50,Cleveland Cavaliers,107,0.402,0.724,0.421,23,47
2019-03-06,21800970,2018,1,Chicago Bulls,108,0.441,0.741,0.261,21,47,Philadelphia 76ers,107,0.46,0.792,0.333,22,46
2019-03-06,21800971,2018,0,New Orleans Pelicans,104,0.461,0.65,0.375,17,41,Utah Jazz,114,0.523,0.636,0.267,31,45
2019-03-06,21800972,2018,1,Phoenix Suns,107,0.481,0.773,0.414,21,31,New York Knicks,96,0.455,0.8,0.4,17,46
2019-03-06,21800973,2018,0,Sacramento Kings,109,0.5,0.727,0.448,23,40,Boston Celtics,111,0.506,0.857,0.394,26,35
2019-03-06,21800974,2018,0,Los Angeles Lakers,99,0.476,0.522,0.226,26,41,Denver Nuggets,115,0.459,0.706,0.31,33,55
2019-03-05,21800959,2018,1,Indiana Pacers,105,0.452,0.75,0.44,19,50,Chicago Bulls,96,0.387,0.833,0.16,16,49
2019-03-05,21800960,2018,1,Philadelphia 76ers,114,0.472,0.905,0.393,28,50,Orlando Magic,106,0.452,0.75,0.406,21,44
2019-03-05,21800961,2018,0,Toronto Raptors,95,0.416,0.75,0.281,16,47,Houston Rockets,107,0.447,0.889,0.441,22,43
2019-03-05,21800962,2018,1,Memphis Grizzlies,120,0.533,0.75,0.481,22,34,Portland Trail Blazers,111,0.532,0.857,0.31,25,36
2019-03-05,21800963,2018,1,Minnesota Timberwolves,131,0.528,0.743,0.5,28,52,Oklahoma City Thunder,120,0.447,0.581,0.391,20,45
2019-03-05,21800964,2018,0,Golden State Warriors,95,0.4,0.826,0.229,26,45,Boston Celtics,128,0.51,0.941,0.412,38,46
2019-03-04,21800952,2018,1,Brooklyn Nets,127,0.565,0.737,0.415,29,48,Dallas Mavericks,88,0.356,0.636,0.267,20,36
2019-03-04,21800953,2018,1,Miami Heat,114,0.557,0.708,0.391,23,40,Atlanta Hawks,113,0.418,0.8,0.37,25,42
2019-03-04,21800954,2018,1,San Antonio Spurs,104,0.482,0.737,0.32,27,43,Denver Nuggets,103,0.432,1,0.425,27,43
2019-03-04,21800955,2018,1,Phoenix Suns,114,0.451,0.806,0.318,22,56,Milwaukee Bucks,105,0.368,0.742,0.286,17,57
2019-03-04,21800956,2018,0,Utah Jazz,112,0.467,0.857,0.368,35,47,New Orleans Pelicans,115,0.479,0.778,0.45,24,44
2019-03-04,21800957,2018,1,Sacramento Kings,115,0.47,0.788,0.379,28,43,New York Knicks,108,0.459,0.643,0.414,17,48
2019-03-04,21800958,2018,0,Los Angeles Lakers,105,0.418,0.792,0.263,22,40,Los Angeles Clippers,113,0.494,0.833,0.379,25,50
2019-03-03,21800944,2018,0,Charlotte Hornets,108,0.446,0.87,0.424,25,35,Portland Trail Blazers,118,0.448,0.913,0.344,26,48
2019-03-03,21800945,2018,0,Boston Celtics,104,0.481,0.759,0.286,23,44,Houston Rockets,115,0.475,0.621,0.412,22,42
2019-03-03,21800946,2018,0,Chicago Bulls,118,0.511,0.762,0.296,25,42,Atlanta Hawks,123,0.472,0.643,0.5,30,46
2019-03-03,21800947,2018,1,Los Angeles Clippers,128,0.49,0.765,0.543,33,53,New York Knicks,107,0.398,0.765,0.379,23,46
2019-03-03,21800948,2018,1,Cleveland Cavaliers,107,0.434,0.913,0.326,20,44,Orlando Magic,93,0.443,0.818,0.231,23,41
2019-03-03,21800949,2018,1,Detroit Pistons,112,0.465,0.69,0.364,25,46,Toronto Raptors,107,0.385,0.792,0.359,22,50
2019-03-03,21800950,2018,1,Washington Wizards,135,0.5,0.813,0.333,30,46,Minnesota Timberwolves,121,0.525,0.684,0.148,25,46
2019-03-03,21800951,2018,1,Oklahoma City Thunder,99,0.355,0.727,0.3,19,53,Memphis Grizzlies,95,0.443,0.947,0.318,22,44
2019-03-02,21800935,2018,0,Cleveland Cavaliers,93,0.342,0.813,0.382,15,33,Detroit Pistons,129,0.54,0.882,0.541,27,51
2019-03-02,21800936,2018,0,Indiana Pacers,112,0.545,0.875,0.259,31,36,Orlando Magic,117,0.505,0.789,0.357,28,41
2019-03-02,21800937,2018,1,Miami Heat,117,0.489,0.682,0.412,36,57,Brooklyn Nets,88,0.352,0.773,0.214,20,36
2019-03-02,21800938,2018,0,Philadelphia 76ers,117,0.448,0.862,0.452,26,46,Golden State Warriors,120,0.506,0.706,0.424,23,39
2019-03-02,21800939,2018,0,Dallas Mavericks,81,0.306,0.667,0.175,17,43,Memphis Grizzlies,111,0.5,0.792,0.412,30,50
2019-03-02,21800940,2018,1,San Antonio Spurs,116,0.495,0.72,0.421,15,49,Oklahoma City Thunder,102,0.455,0.625,0.241,17,45
2019-03-02,21800941,2018,0,Denver Nuggets,112,0.424,0.862,0.281,25,44,New Orleans Pelicans,120,0.489,0.692,0.4,28,47
2019-03-02,21800942,2018,1,Phoenix Suns,118,0.513,0.85,0.231,21,41,Los Angeles Lakers,109,0.483,0.652,0.32,27,40
2019-03-02,21800943,2018,1,Utah Jazz,115,0.458,0.577,0.414,22,53,Milwaukee Bucks,111,0.385,0.733,0.385,20,53
2019-03-01,21800928,2018,0,Atlanta Hawks,161,0.496,0.68,0.367,33,59,Chicago Bulls,168,0.471,0.729,0.438,30,62
2019-03-01,21800929,2018,0,Brooklyn Nets,112,0.512,0.778,0.313,27,37,Charlotte Hornets,123,0.532,0.824,0.429,24,40
2019-03-01,21800930,2018,1,Toronto Raptors,119,0.556,0.905,0.357,29,32,Portland Trail Blazers,117,0.494,0.826,0.424,24,42
2019-03-01,21800931,2018,1,Boston Celtics,107,0.447,0.765,0.286,26,46,Washington Wizards,96,0.404,0.737,0.263,20,53
2019-03-01,21800932,2018,0,Phoenix Suns,116,0.426,0.857,0.353,25,39,New Orleans Pelicans,130,0.575,0.7,0.593,34,50
2019-03-01,21800933,2018,0,Sacramento Kings,109,0.441,0.84,0.286,27,46,Los Angeles Clippers,116,0.435,0.727,0.387,19,58
2019-03-01,21800934,2018,0,Los Angeles Lakers,120,0.479,0.833,0.325,29,40,Milwaukee Bucks,131,0.516,0.875,0.35,30,51
2019-02-28,21800922,2018,1,Indiana Pacers,122,0.476,0.839,0.593,35,35,Minnesota Timberwolves,115,0.472,0.676,0.308,16,56
2019-02-28,21800923,2018,1,Orlando Magic,103,0.449,0.8,0.355,24,53,Golden State Warriors,96,0.402,0.9,0.225,16,47
2019-02-28,21800924,2018,0,New York Knicks,118,0.484,0.652,0.344,26,40,Cleveland Cavaliers,125,0.513,0.806,0.412,24,40
2019-02-28,21800925,2018,1,Houston Rockets,121,0.494,0.929,0.413,22,36,Miami Heat,118,0.519,0.792,0.536,28,34
2019-02-28,21800927,2018,0,Oklahoma City Thunder,104,0.437,0.714,0.296,28,44,Philadelphia 76ers,108,0.462,0.632,0.4,33,44
2019-02-28,21800926,2018,0,Denver Nuggets,104,0.404,0.708,0.28,25,55,Utah Jazz,111,0.44,0.636,0.372,25,44
2019-02-27,21800911,2018,0,Charlotte Hornets,113,0.47,0.852,0.364,25,48,Houston Rockets,118,0.462,0.875,0.333,23,37
2019-02-27,21800912,2018,1,Atlanta Hawks,131,0.426,0.844,0.414,32,65,Minnesota Timberwolves,123,0.431,0.697,0.316,29,47
2019-02-27,21800914,2018,0,Brooklyn Nets,116,0.459,0.769,0.229,20,41,Washington Wizards,125,0.458,0.839,0.297,34,57
2019-02-27,21800915,2018,1,Miami Heat,126,0.506,0.8,0.439,20,48,Golden State Warriors,125,0.494,0.714,0.354,21,37
2019-02-27,21800913,2018,0,Boston Celtics,92,0.465,0.7,0.179,20,41,Portland Trail Blazers,97,0.422,0.75,0.182,14,48
2019-02-27,21800916,2018,0,Memphis Grizzlies,107,0.436,0.889,0.333,25,46,Chicago Bulls,109,0.476,0.92,0.333,20,42
2019-02-27,21800917,2018,1,San Antonio Spurs,105,0.519,0.706,0.529,24,55,Detroit Pistons,93,0.36,0.857,0.395,19,41
2019-02-27,21800918,2018,1,Dallas Mavericks,110,0.494,0.609,0.432,27,42,Indiana Pacers,101,0.481,0.81,0.357,19,38
2019-02-27,21800919,2018,1,Utah Jazz,111,0.413,0.75,0.324,22,56,Los Angeles Clippers,105,0.394,0.867,0.192,16,47
2019-02-27,21800920,2018,0,Sacramento Kings,140,0.449,0.733,0.364,30,58,Milwaukee Bucks,141,0.482,0.762,0.378,36,57
2019-02-27,21800921,2018,1,Los Angeles Lakers,125,0.521,0.613,0.32,37,39,New Orleans Pelicans,119,0.451,0.741,0.2,31,52
2019-02-26,21800908,2018,1,New York Knicks,108,0.427,0.781,0.292,17,51,Orlando Magic,103,0.438,0.7,0.344,26,47
2019-02-26,21800909,2018,1,Toronto Raptors,118,0.489,0.643,0.472,33,45,Boston Celtics,95,0.384,0.821,0.2,24,47
2019-02-26,21800910,2018,1,Denver Nuggets,121,0.466,0.743,0.464,28,47,Oklahoma City Thunder,112,0.453,0.64,0.263,31,46
2019-02-25,21800897,2018,0,Charlotte Hornets,110,0.44,0.885,0.212,23,38,Golden State Warriors,121,0.505,0.846,0.341,35,49
2019-02-25,21800898,2018,0,Cleveland Cavaliers,110,0.416,0.885,0.382,22,40,Portland Trail Blazers,123,0.564,0.773,0.621,26,45
2019-02-25,21800899,2018,1,Detroit Pistons,113,0.443,0.654,0.439,28,47,Indiana Pacers,109,0.46,0.905,0.385,23,42
2019-02-25,21800900,2018,1,Brooklyn Nets,101,0.432,0.75,0.38,24,51,San Antonio Spurs,85,0.365,0.917,0.167,14,47
2019-02-25,21800901,2018,0,Miami Heat,121,0.495,0.8,0.31,31,44,Phoenix Suns,124,0.506,0.84,0.406,30,39
2019-02-25,21800902,2018,0,Chicago Bulls,106,0.446,0.682,0.346,31,41,Milwaukee Bucks,117,0.462,0.696,0.347,26,45
2019-02-25,21800903,2018,1,Houston Rockets,119,0.433,0.867,0.294,24,37,Atlanta Hawks,111,0.488,0.696,0.447,21,41
2019-02-25,21800904,2018,1,Memphis Grizzlies,110,0.441,0.826,0.25,20,57,Los Angeles Lakers,105,0.449,0.75,0.37,25,46
2019-02-25,21800905,2018,1,Minnesota Timberwolves,112,0.506,0.714,0.258,23,49,Sacramento Kings,105,0.389,0.759,0.346,20,44
2019-02-25,21800906,2018,0,New Orleans Pelicans,110,0.423,0.708,0.179,29,54,Philadelphia 76ers,111,0.436,0.684,0.323,23,58
2019-02-25,21800907,2018,1,Los Angeles Clippers,121,0.45,0.778,0.378,33,40,Dallas Mavericks,112,0.487,0.889,0.389,28,45
2019-02-24,21800894,2018,0,Toronto Raptors,98,0.418,0.786,0.393,30,42,Orlando Magic,113,0.462,0.75,0.389,29,52
2019-02-24,21800895,2018,1,Denver Nuggets,123,0.518,0.657,0.353,30,56,Los Angeles Clippers,96,0.345,0.892,0.143,20,38
2019-02-24,21800896,2018,1,New York Knicks,130,0.51,0.737,0.432,25,49,San Antonio Spurs,118,0.447,0.903,0.25,18,50
2019-02-23,21800882,2018,0,Philadelphia 76ers,115,0.483,0.786,0.375,28,33,Portland Trail Blazers,130,0.495,0.931,0.217,29,53
2019-02-23,21800883,2018,1,Atlanta Hawks,120,0.413,0.842,0.364,22,50,Phoenix Suns,112,0.441,0.85,0.351,25,41
2019-02-23,21800884,2018,0,Charlotte Hornets,115,0.453,0.833,0.343,15,42,Brooklyn Nets,117,0.46,0.769,0.395,23,42
2019-02-23,21800885,2018,1,Cleveland Cavaliers,112,0.443,0.783,0.381,25,52,Memphis Grizzlies,107,0.444,0.786,0.2,18,43
2019-02-23,21800886,2018,0,Washington Wizards,112,0.532,0.714,0.371,27,32,Indiana Pacers,119,0.566,0.636,0.44,29,41
2019-02-23,21800887,2018,1,New Orleans Pelicans,128,0.521,0.813,0.375,31,41,Los Angeles Lakers,115,0.543,0.654,0.345,33,39
2019-02-23,21800888,2018,0,Miami Heat,96,0.427,0.704,0.25,18,33,Detroit Pistons,119,0.525,0.808,0.424,21,41
2019-02-23,21800889,2018,1,Chicago Bulls,126,0.534,0.952,0.4,26,49,Boston Celtics,116,0.489,0.762,0.345,26,32
2019-02-23,21800890,2018,0,Oklahoma City Thunder,116,0.381,0.786,0.304,17,59,Sacramento Kings,119,0.454,0.706,0.368,24,47
2019-02-23,21800891,2018,1,Milwaukee Bucks,140,0.526,0.955,0.442,28,49,Minnesota Timberwolves,128,0.49,0.8,0.462,29,41
2019-02-23,21800892,2018,0,Golden State Warriors,112,0.467,0.7,0.389,26,45,Houston Rockets,118,0.435,0.917,0.372,26,49
2019-02-23,21800893,2018,1,Utah Jazz,125,0.482,0.879,0.368,28,53,Dallas Mavericks,109,0.423,0.778,0.361,25,42
2019-02-22,21800873,2018,1,Charlotte Hornets,123,0.479,0.818,0.394,26,53,Washington Wizards,110,0.433,0.889,0.256,24,43
2019-02-22,21800874,2018,1,Indiana Pacers,126,0.473,0.686,0.438,28,48,New Orleans Pelicans,111,0.462,0.567,0.296,25,51
2019-02-22,21800875,2018,0,Orlando Magic,109,0.506,0.542,0.412,25,46,Chicago Bulls,110,0.444,0.947,0.414,18,39
2019-02-22,21800876,2018,1,Toronto Raptors,120,0.426,0.813,0.467,24,47,San Antonio Spurs,117,0.483,0.864,0.324,27,48
2019-02-22,21800877,2018,0,Atlanta Hawks,122,0.489,0.842,0.476,21,47,Detroit Pistons,125,0.484,0.643,0.375,20,44
2019-02-22,21800878,2018,0,New York Knicks,104,0.43,0.792,0.379,15,47,Minnesota Timberwolves,115,0.471,0.688,0.458,22,42
2019-02-22,21800879,2018,0,Memphis Grizzlies,106,0.367,0.861,0.281,20,39,Los Angeles Clippers,112,0.467,0.857,0.24,21,49
2019-02-22,21800880,2018,0,Dallas Mavericks,104,0.405,0.788,0.244,19,42,Denver Nuggets,114,0.408,0.64,0.378,32,63
2019-02-22,21800881,2018,1,Oklahoma City Thunder,148,0.466,0.8,0.409,29,43,Utah Jazz,147,0.495,0.806,0.45,33,61
2019-02-21,21800867,2018,1,Cleveland Cavaliers,111,0.494,0.7,0.361,34,51,Phoenix Suns,98,0.417,0.72,0.313,26,38
2019-02-21,21800868,2018,1,Philadelphia 76ers,106,0.451,0.714,0.269,23,51,Miami Heat,102,0.479,0.5,0.273,27,40
2019-02-21,21800869,2018,0,Brooklyn Nets,99,0.391,0.769,0.194,26,49,Portland Trail Blazers,113,0.438,0.875,0.219,19,60
2019-02-21,21800870,2018,1,Milwaukee Bucks,98,0.42,0.714,0.359,21,55,Boston Celtics,97,0.382,0.833,0.35,19,50
2019-02-21,21800871,2018,1,Golden State Warriors,125,0.457,0.833,0.413,32,49,Sacramento Kings,123,0.434,0.794,0.303,23,52
2019-02-21,21800872,2018,1,Los Angeles Lakers,111,0.442,0.818,0.267,22,49,Houston Rockets,106,0.455,0.933,0.293,18,39
2019-02-14,21800864,2018,1,Orlando Magic,127,0.522,0.778,0.436,32,50,Charlotte Hornets,89,0.351,0.731,0.129,18,45
2019-02-14,21800865,2018,0,Atlanta Hawks,91,0.363,0.789,0.263,19,41,New York Knicks,106,0.452,0.692,0.387,21,52
2019-02-14,21800866,2018,1,New Orleans Pelicans,131,0.543,0.792,0.462,35,51,Oklahoma City Thunder,122,0.472,0.923,0.227,27,48
2019-02-13,21800853,2018,0,Cleveland Cavaliers,139,0.45,0.722,0.429,35,57,Brooklyn Nets,148,0.46,0.765,0.4,31,60
2019-02-13,21800854,2018,0,Indiana Pacers,97,0.42,0.867,0.37,22,43,Milwaukee Bucks,106,0.442,0.724,0.29,22,52
2019-02-13,21800855,2018,1,Boston Celtics,118,0.511,0.8,0.41,32,47,Detroit Pistons,110,0.429,0.735,0.325,19,41
2019-02-13,21800856,2018,0,New York Knicks,111,0.4,0.815,0.31,27,43,Philadelphia 76ers,126,0.538,0.791,0.348,33,47
2019-02-13,21800857,2018,1,Toronto Raptors,129,0.478,0.833,0.421,32,52,Washington Wizards,120,0.44,0.821,0.35,27,43
2019-02-13,21800858,2018,1,Chicago Bulls,122,0.563,0.828,0.4,28,46,Memphis Grizzlies,110,0.483,0.765,0.355,33,32
2019-02-13,21800861,2018,1,Minnesota Timberwolves,121,0.544,0.765,0.5,31,47,Houston Rockets,111,0.408,0.923,0.358,23,37
2019-02-13,21800859,2018,0,Dallas Mavericks,101,0.386,0.818,0.288,24,38,Miami Heat,112,0.543,0.75,0.4,24,47
2019-02-13,21800860,2018,1,Denver Nuggets,120,0.455,0.88,0.258,26,53,Sacramento Kings,118,0.452,0.821,0.344,30,44
2019-02-13,21800862,2018,1,Portland Trail Blazers,129,0.462,0.794,0.432,24,48,Golden State Warriors,107,0.402,0.889,0.342,26,49
2019-02-13,21800863,2018,1,Los Angeles Clippers,134,0.595,0.767,0.5,33,43,Phoenix Suns,107,0.465,0.76,0.267,24,36
2019-02-12,21800848,2018,1,Atlanta Hawks,117,0.435,0.808,0.381,29,47,Los Angeles Lakers,113,0.432,0.68,0.35,25,44
2019-02-12,21800849,2018,0,Philadelphia 76ers,109,0.488,0.71,0.333,21,47,Boston Celtics,112,0.466,0.81,0.448,24,41
2019-02-12,21800850,2018,0,Memphis Grizzlies,107,0.494,0.688,0.333,25,48,San Antonio Spurs,108,0.419,0.793,0.619,23,43
2019-02-12,21800851,2018,0,New Orleans Pelicans,88,0.383,0.75,0.345,21,42,Orlando Magic,118,0.442,0.955,0.406,32,58
2019-02-12,21800852,2018,1,Golden State Warriors,115,0.494,0.667,0.317,29,40,Utah Jazz,108,0.471,0.762,0.385,23,49
2019-02-11,21800839,2018,1,Cleveland Cavaliers,107,0.4,0.895,0.318,20,56,New York Knicks,104,0.457,0.65,0.269,21,46
2019-02-11,21800840,2018,1,Detroit Pistons,121,0.518,0.857,0.417,25,48,Washington Wizards,112,0.5,0.737,0.359,31,37
2019-02-11,21800841,2018,1,Indiana Pacers,99,0.514,0.882,0.32,25,39,Charlotte Hornets,90,0.322,0.758,0.175,15,51
2019-02-11,21800842,2018,1,Toronto Raptors,127,0.543,0.9,0.29,32,40,Brooklyn Nets,125,0.523,0.722,0.488,33,31
2019-02-11,21800843,2018,0,Chicago Bulls,99,0.385,0.889,0.321,24,45,Milwaukee Bucks,112,0.475,0.828,0.316,24,49
2019-02-11,21800844,2018,1,Houston Rockets,120,0.467,0.867,0.383,28,38,Dallas Mavericks,104,0.479,0.778,0.361,21,33
2019-02-11,21800845,2018,1,Minnesota Timberwolves,130,0.522,0.833,0.333,28,44,Los Angeles Clippers,120,0.514,0.872,0.414,24,37
2019-02-11,21800846,2018,1,Oklahoma City Thunder,120,0.477,0.759,0.457,23,45,Portland Trail Blazers,111,0.414,0.737,0.379,18,46
2019-02-11,21800847,2018,1,Denver Nuggets,103,0.427,0.846,0.432,27,45,Miami Heat,87,0.415,0.625,0.273,23,47
2019-02-10,21800834,2018,1,Dallas Mavericks,102,0.414,0.783,0.324,20,39,Portland Trail Blazers,101,0.488,0.571,0.31,24,48
2019-02-10,21800835,2018,1,Philadelphia 76ers,143,0.577,0.864,0.5,33,42,Los Angeles Lakers,120,0.516,0.737,0.37,31,43
2019-02-10,21800836,2018,1,Sacramento Kings,117,0.452,0.727,0.29,26,49,Phoenix Suns,104,0.418,0.733,0.222,22,54
2019-02-10,21800837,2018,0,Atlanta Hawks,108,0.463,0.84,0.406,27,33,Orlando Magic,124,0.473,0.893,0.351,29,49
2019-02-10,21800838,2018,1,Golden State Warriors,120,0.537,0.731,0.361,28,36,Miami Heat,118,0.457,0.5,0.419,32,52
2019-02-09,21800825,2018,1,Utah Jazz,125,0.522,0.75,0.39,29,52,San Antonio Spurs,105,0.449,0.9,0.318,24,36
2019-02-09,21800826,2018,1,Indiana Pacers,105,0.536,0.6,0.346,31,43,Cleveland Cavaliers,90,0.443,0.444,0.444,23,30
2019-02-09,21800827,2018,0,Atlanta Hawks,120,0.535,0.737,0.424,26,36,Charlotte Hornets,129,0.545,0.778,0.452,30,37
2019-02-09,21800828,2018,0,New York Knicks,99,0.415,0.579,0.4,22,57,Toronto Raptors,104,0.384,0.828,0.4,27,47
2019-02-09,21800829,2018,0,Boston Celtics,112,0.424,0.806,0.346,21,45,Los Angeles Clippers,123,0.476,0.775,0.4,28,49
2019-02-09,21800830,2018,0,Chicago Bulls,125,0.505,0.75,0.261,28,45,Washington Wizards,134,0.579,0.857,0.444,38,39
2019-02-09,21800831,2018,1,Memphis Grizzlies,99,0.432,0.833,0.276,27,45,New Orleans Pelicans,90,0.395,0.593,0.182,25,52
2019-02-09,21800832,2018,0,Houston Rockets,112,0.43,0.733,0.356,18,39,Oklahoma City Thunder,117,0.449,0.8,0.382,20,53
2019-02-09,21800833,2018,0,Milwaukee Bucks,83,0.326,0.833,0.171,18,51,Orlando Magic,103,0.468,0.833,0.37,28,57
2019-02-08,21800817,2018,1,Detroit Pistons,120,0.488,0.793,0.433,24,46,New York Knicks,103,0.449,0.634,0.318,22,39
2019-02-08,21800818,2018,1,Philadelphia 76ers,117,0.5,0.906,0.455,23,42,Denver Nuggets,110,0.489,0.923,0.231,35,40
2019-02-08,21800819,2018,1,Washington Wizards,119,0.5,0.938,0.343,35,48,Cleveland Cavaliers,106,0.375,0.88,0.316,21,52
2019-02-08,21800820,2018,0,Brooklyn Nets,106,0.415,0.938,0.317,26,33,Chicago Bulls,125,0.541,0.792,0.5,27,50
2019-02-08,21800821,2018,0,Dallas Mavericks,107,0.414,0.65,0.415,23,37,Milwaukee Bucks,122,0.548,0.833,0.278,25,51
2019-02-08,21800822,2018,0,Phoenix Suns,107,0.386,0.767,0.194,23,48,Golden State Warriors,117,0.506,0.714,0.345,30,49
2019-02-08,21800823,2018,1,New Orleans Pelicans,122,0.473,0.964,0.3,27,45,Minnesota Timberwolves,117,0.505,0.727,0.429,22,49
2019-02-08,21800824,2018,1,Sacramento Kings,102,0.411,0.76,0.346,18,46,Miami Heat,96,0.432,0.474,0.333,26,49
2019-02-07,21800811,2018,1,Indiana Pacers,116,0.563,0.818,0.409,26,42,Los Angeles Clippers,92,0.435,0.632,0.353,23,36
2019-02-07,21800812,2018,1,Orlando Magic,122,0.542,0.913,0.423,23,41,Minnesota Timberwolves,112,0.465,0.833,0.385,23,43
2019-02-07,21800813,2018,0,Atlanta Hawks,101,0.45,0.52,0.457,25,42,Toronto Raptors,119,0.46,0.788,0.325,29,50
2019-02-07,21800814,2018,0,Boston Celtics,128,0.489,1,0.421,35,48,Los Angeles Lakers,129,0.515,0.389,0.537,35,43
2019-02-07,21800815,2018,1,Oklahoma City Thunder,117,0.478,0.636,0.386,29,44,Memphis Grizzlies,95,0.442,0.87,0.292,19,45
2019-02-07,21800816,2018,1,Portland Trail Blazers,127,0.538,1,0.355,26,33,San Antonio Spurs,118,0.527,0.714,0.571,19,43
2019-02-06,21800804,2018,1,Brooklyn Nets,135,0.511,0.727,0.559,36,40,Denver Nuggets,130,0.505,0.81,0.371,32,48
2019-02-06,21800805,2018,0,Chicago Bulls,120,0.495,0.737,0.444,27,36,New Orleans Pelicans,125,0.529,0.667,0.429,26,46
2019-02-06,21800806,2018,1,Milwaukee Bucks,148,0.602,0.654,0.633,33,34,Washington Wizards,129,0.522,0.842,0.459,34,40
2019-02-06,21800807,2018,1,Dallas Mavericks,99,0.404,0.706,0.306,25,57,Charlotte Hornets,93,0.404,0.706,0.243,17,47
2019-02-06,21800808,2018,1,Utah Jazz,116,0.5,0.656,0.393,29,43,Phoenix Suns,88,0.467,0.789,0.176,23,36
2019-02-06,21800809,2018,0,Sacramento Kings,101,0.429,0.6,0.333,21,54,Houston Rockets,127,0.45,0.944,0.392,17,42
2019-02-06,21800810,2018,1,Golden State Warriors,141,0.579,0.714,0.471,42,52,San Antonio Spurs,102,0.432,0.952,0.375,24,30
2019-02-05,21800796,2018,0,Charlotte Hornets,115,0.419,0.846,0.357,19,44,Los Angeles Clippers,117,0.483,0.882,0.75,25,48
2019-02-05,21800797,2018,0,Cleveland Cavaliers,96,0.417,0.875,0.273,21,47,Boston Celtics,103,0.488,1,0.346,29,42
2019-02-05,21800798,2018,1,Indiana Pacers,136,0.571,0.625,0.559,37,40,Los Angeles Lakers,94,0.467,0.769,0.19,25,34
2019-02-05,21800799,2018,0,New York Knicks,92,0.4,0.733,0.273,17,44,Detroit Pistons,105,0.468,0.792,0.353,22,41
2019-02-05,21800800,2018,0,Philadelphia 76ers,107,0.443,0.927,0.292,20,34,Toronto Raptors,119,0.461,0.813,0.355,27,42
2019-02-05,21800801,2018,1,Memphis Grizzlies,108,0.419,0.724,0.441,18,39,Minnesota Timberwolves,106,0.448,0.95,0.31,26,55
2019-02-05,21800802,2018,1,Oklahoma City Thunder,132,0.5,0.73,0.433,25,49,Orlando Magic,122,0.467,0.794,0.297,27,40
2019-02-05,21800803,2018,0,Portland Trail Blazers,108,0.452,0.75,0.385,30,33,Miami Heat,118,0.542,0.84,0.318,18,46
2019-02-04,21800790,2018,1,Detroit Pistons,129,0.545,0.85,0.432,32,53,Denver Nuggets,103,0.446,0.545,0.321,28,32
2019-02-04,21800791,2018,0,Washington Wizards,129,0.495,0.724,0.316,34,40,Atlanta Hawks,137,0.505,0.862,0.5,29,50
2019-02-04,21800792,2018,0,Brooklyn Nets,94,0.324,0.821,0.119,23,56,Milwaukee Bucks,113,0.426,0.68,0.256,29,59
2019-02-04,21800793,2018,0,New Orleans Pelicans,107,0.433,0.833,0.237,26,55,Indiana Pacers,109,0.451,0.708,0.357,25,43
2019-02-04,21800794,2018,0,Phoenix Suns,110,0.536,0.722,0.28,29,38,Houston Rockets,118,0.494,0.76,0.317,19,43
2019-02-04,21800795,2018,1,Sacramento Kings,127,0.556,0.609,0.406,26,48,San Antonio Spurs,112,0.429,0.905,0.281,18,46
2019-02-03,21800787,2018,0,New York Knicks,84,0.378,0.727,0.3,20,45,Memphis Grizzlies,96,0.407,0.722,0.346,25,49
2019-02-03,21800788,2018,1,Boston Celtics,134,0.593,0.765,0.382,36,38,Oklahoma City Thunder,129,0.489,0.735,0.4,25,42
2019-02-03,21800789,2018,1,Toronto Raptors,121,0.457,0.839,0.273,21,56,Los Angeles Clippers,103,0.427,0.862,0.167,15,36
2019-02-02,21800775,2018,0,Detroit Pistons,101,0.422,0.7,0.405,21,38,Los Angeles Clippers,111,0.488,0.618,0.5,22,47
2019-02-02,21800776,2018,1,Charlotte Hornets,125,0.524,0.862,0.438,25,36,Chicago Bulls,118,0.519,1,0.375,20,39
2019-02-02,21800777,2018,1,Orlando Magic,102,0.436,0.833,0.37,25,49,Brooklyn Nets,89,0.363,0.813,0.263,23,50
